species_name,alt_name,coun_iso,description,common_name,class,order,family,genus,species,subspecies,fish,fillet,bones,head,eyes,viscera,skin,dorsal,ventral,fin,roe,liver,leg,othpart,othpart_sp,lean,fatty,young,farmed,habcat,depmin,depmax,range,maxlen,lencat,a_lw,b_lw,troph,protein,fat,iron,zinc,vita,vitb12,vitd,kcal,fac_sat,fac_mon,fac_pol,fac3_pol,fac6_pol,chol,lysine,trigly,retinol,notes
Lepidotrigla_alata,,KOR,Fork-snout searobin,Fork-snout searobin,Actinopterygii,Scorpaeniformes,Triglidae,Lepidotrigla,alata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,60,100,Temperate,20,Small (<30 cm),0.00912,3.06,3.5,16.9,0.4,1,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,0,
Lepidotrigla_microptera,,KOR,Rad-wing searobin,Red-wing searobin,Actinopterygii,Scorpaeniformes,Triglidae,Lepidotrigla,microptera,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,40,340,Temperate,30,Small (<30 cm),0.00933,3.02,3.6,19.7,4,0.4,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,6,
Lepomis_macrochirus,,KOR,Bluegill,Bluegill,Actinopterygii,Perciformes,Centrarchidae,Lepomis,macrochirus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Subtropical,41,Small (<30 cm),0.01413,3.12,3.2,17.8,0.8,1.4,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,5,
Conger_orbignianus,Leptocephalus_orbignyanus,ARG,Conger eel; fresh; raw; meat,Argentine Conger,Actinopterygii,Anguilliformes,Congridae,Leptocephalus,orbignyanus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,10,NA,Subtropical,112,Medium (30-90 cm),0.00048,3.18,3.7,17.2,4,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Leptomelanosoma_indicum,,BGD,Indian threadfin; without bones; raw,Indian Threadfin,Actinopterygii,Perciformes,Polynemidae,Leptomelanosoma,indicum,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,55,100,Tropical,142,Medium (30-90 cm),0.00389,3.12,3.9,20.3,2.1,0.5,1.35,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Lethrinus_haematopterus,,KOR,Japanese scavenger,Chinese emperor,Actinopterygii,Perciformes,Lethrinidae,Lethrinus,haematopterus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,NA,NA,Subtropical,45,Small (<30 cm),0.01479,2.79,3.7,20.4,0.3,1,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,6,
Lethrinus_nebulosus,,JPN,Fish; spangled emperor; raw,Spangled Emperor,Actinopterygii,Perciformes,Lethrinidae,Lethrinus,nebulosus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,10,75,Tropical,87,Medium (30-90 cm),0.01659587,2.98,3.76,20.5,0.3,0.3,0.5,8,3.7,11,90,0.07,0.05,0.07,0.04,0.03,47,NA,NA,8,
Limanda_aspera,,KOR,Yellowfin sole,Yellowfin sole,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,asper,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,700,Temperate,49,Small (<30 cm),0.00813,3.08,3.5,16.8,1.4,1.2,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,5,
Liparis_tanakae,,KOR,Tanakas snailfish,Tanaka's snailfish,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,tanakai,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,50,121,Temperate,47,Small (<30 cm),0.00339,3.21,3.4,16.4,0.1,0.5,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Liparis_tessellatus,,KOR,Cubed snailfish,Cubed snailfish,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,tessellatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,249,346,Temperate,28,Small (<30 cm),0.01,3.04,3.2,16.4,0.9,1,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,0,
Lobotes_surinamensis,,KOR,Triple tail,Tripletail,Actinopterygii,Perciformes,Lobotidae,Lobotes,surinamensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,70,Subtropical,110,Medium (30-90 cm),0.02089,3.01,4,21,1.2,1.1,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,12,
Lophiomus_setigerus,,KOR,Angler,Angler,Actinopterygii,Lophiiformes,Lophiidae,Lophiomus,setigerus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,30,800,Tropical,40,Small (<30 cm),0.01995,2.99,4,14.1,0.2,2.5,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,26,
Lophius_litulon,,JPN/KOR,Yellow goosefish,Yellow goosefish,Actinopterygii,Perciformes,Sciaenidae,Lophius,litulon,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,25,560,Temperate,183,Medium (30-90 cm),0.01,3.04,4.13,14.65,0.2,0.25,0.6,13,1.2,1,64.5,0.02,0.02,0.04,0.03,0.01,78,NA,NA,13,average of two from different FCTs
Lota_lota,,CAN,"Loche, raw",Burbot,Actinopterygii,Gadiformes,Lotidae,Lota,lota,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,700,Temperate,152,Medium (30-90 cm),0.00479,3.08,3.8,17.83,0.57,0.35,0.65,3,NA,NA,79.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Luciopimelodus_pati,,ARG,Pati; fresh; raw; meat,Pati,Actinopterygii,Siluriformes,Pimelodidae,Luciopimelodus,pati,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,103,Medium (30-90 cm),0.00513,3.1,4.3,18.2,1.8,1.9,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Lumpenus_sagitta,,KOR,Snake prickleback,Snake prickleback,Actinopterygii,Perciformes,Stichaeidae,Lumpenus,sagitta,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,425,Temperate,51,Small (<30 cm),0.00102,3.06,3.3,19.3,5.4,0.9,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Macruronus_novaezelandiae,,JPN,Fish; hoki; raw,Hoki,Actinopterygii,Gadiformes,Merlucciidae,Macruronus,novaezelandiae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,1000,Subtropical,130,Medium (30-90 cm),0.003890451,3,4.53,17,1.3,0.3,0.4,43,0.7,1,84,0.24,0.42,0.29,0.26,0.03,49,NA,NA,43,
Makaira_mazara,,JPN,Fish; Pacific blue marlin*; raw_*Syn. blue marlin; black marlin_ ,Pacific Blue Marlin/Blue Marlin/Black Marlin,Actinopterygii,Perciformes,Istiophoridae,Makaira,mazara,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,200,Subtropical,500,Large (>=90 cm),NA,NA,4.46,22.9,0.2,0.5,0.7,2,1.5,38,99,0.04,0.02,0.05,0.04,0.01,48,NA,NA,2,
Malakichthys_wakiyae,,KOR,Silver-belly sea perch,Silver-belly sea perch,Actinopterygii,Perciformes,Acropomatidae,Malakichthys,wakiyae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,200,Temperate,15,Small (<30 cm),0.00389,3.12,4,18.7,5.3,0.7,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,17,
Mallotus_villosus,,USA,Capelin; wild; whole fish; raw,Capelin,Actinopterygii,Salmoniformes,Osmeridae,Mallotus,villosus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,NA,NA,NA,NA,Pelagic,0,725,Polar,20,Small (<30 cm),0.00398,3.12,3.2,NA,5.1,NA,NA,NA,NA,NA,NA,0.89121443,2.43964758,1.13351768,NA,NA,NA,NA,NA,NA,
Mastacembelus_armatus,,,Eel fish,Zig-Zag Eel,Actinopterygii,Synbranchiformes,Mastacembelidae,Mastocembellus,armatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,90,Medium (30-90 cm),0.00339,2.89,2.8,16.1,0.9,0.8,1.3,829,2.4,NA,73,NA,NA,NA,NA,NA,100,NA,NA,829,
Merluccius_merluccius,,ARG,European hake; fresh; raw; meat,European Hake,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,merluccius,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,30,1075,Temperate,140,Medium (30-90 cm),0.00479,3.1,4.4,17.1,1.3,1.9,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Microcanthus_strigatus,,KOR,Stripey,Stripey,Actinopterygii,Perciformes,Kyphosidae,Microcanthus,strigatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,1,140,Tropical,16,Small (<30 cm),0.02291,2.99,3,19.5,1.1,0.9,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,12,
Micromesistius_australis,,JPN,Fish; southern blue whiting; raw,Southern Blue Whiting,Actinopterygii,Gadiformes,Gadidae,Micromesistius,australis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,50,900,Temperate,90,Medium (30-90 cm),0.00363,3.15,3.3,16.4,0.3,0.3,0.3,6,1.6,7,72,0.05,0.04,0.11,0.1,0.01,65,NA,NA,6,
Micromesistius_poutassou,,DEN,Blue whiting,Blue whiting,Actinopterygii,Gadiformes,Gadidae,Micromesistius,poutassou,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,150,3000,Temperate,50,Small (<30 cm),0.0038,3.15,4.1,17.5,0.8,1,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Micropogonias_undulatus,,ARG,Atlantic croaker; fresh; raw; meat,Atlantic Croaker,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,undulatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,100,Subtropical,55,Small (<30 cm),0.00813,3.15,4,19.5,1.9,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Micropterus_salmoides,,KOR,Large mouth bass,Largemouth black bass,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,7,Subtropical,97,Medium (30-90 cm),0.01023,3.08,3.8,18.2,0.4,4.5,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Miichthys_miiuy,,KOR,Croaker,Mi-iuy croaker,Actinopterygii,Perciformes,Sciaenidae,Miichthys,miiuy,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,15,100,Temperate,70,Medium (30-90 cm),0.00832,3.09,3.5,18,0.8,0.3,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,9,
Misgurnus_anguillicaudatus,,JPN/KOR,Loach,Loach,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,anguillicaudatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,5,NA,Subtropical,34.16,Small (<30 cm),0.005248075,3.1,3.24,16.15,2,6.8,2.9,15,8.5,4,87.5,0.16,0.16,0.22,0.09,0.13,210,NA,NA,101,average of two from different FCTs
Monopterus_albus,,KOR,Swamp eel,Asian swamp eel,Actinopterygii,Synbranchiformes,Synbranchidae,Monopterus,albus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,3,NA,Tropical,100,Medium (30-90 cm),0.00071,3.06,2.9,17.9,1.7,1.4,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,240,
Mugil_cephalus,,JPN/KOR,Common mullet,Common mullet,Actinopterygii,Mugiliformes,Mugilidae,Mugil,cephalus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,120,Subtropical,122,Medium (30-90 cm),0.01202265,2.97,2.48,20.45,3.25,0.85,0.5,8,4.7,10,117.5,1.18,1.4,1.56,1.37,0.19,65,NA,NA,4,average of two from different FCTs
Muraenesox_cinereus,,JPN/KOR,Silver conger eel,Silver conger eel,Actinopterygii,Anguilliformes,Muraenesocidae,Muraenesox,cinereus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,800,Subtropical,220,Large (>=90 cm),0.00144544,2.98,4.38,20.1,7.6,1.15,0.6,59,1.9,5,157,1.36,1.28,1.45,1.25,0.2,75,NA,NA,299.5,average of two from different FCTs
Mystus_cavasius,,BGD,Gangetic mystus; raw ,Gangetic Mystus,Actinopterygii,Siluriformes,Bagridae,Mystus,cavasius,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,40,Small (<30 cm),0.00589,3.06,3.4,15.4,2.7,1.3,0.88,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Mystus_gulio,,BGD,Long-whiskered catfish; without bones; raw,Long Whiskers Catfish,Actinopterygii,Siluriformes,Bagridae,Mystus,gulio,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,46,Small (<30 cm),0.01023,3.02,4,17,2.3,0.9,0.23,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Mystus_wolffii,,KHM,Fish; Mystus wolffi; raw,Mystus wolfii,Actinopterygii,Siluriformes,Bagridae,Mystus,wolffi,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,20,Small (<30 cm),0.00589,3.06,3.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Nandus_nandus,,BGD,Perch; Mud; raw ,Gangetic Leaffish,Actinopterygii,Perciformes,Nandidae,Nandus,nandus,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,20,Small (<30 cm),0.01096,3.05,3.9,15.8,4,1.9,1.42,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Nemipterus_japonicus,,,Bream; threadfin; Japanese,Japanese Threadfin Bream,Actinopterygii,Perciformes,Nemipteridae,Nemipterus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,5,80,Tropical,32,Small (<30 cm),0.01318,2.97,3.8,18.4,2.1,0.8,0.3,0,2,NA,98,NA,NA,NA,NA,NA,38,NA,NA,21,
Nemipterus_virgatus,,KOR,Golden threadfin bream; raw,Golden threadfin bream ,Actinopterygii,Perciformes,Nemipteridae,Nemipterus,virgatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,220,Tropical,35,Small (<30 cm),0.01148,2.96,4,19.8,2.5,0.7,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,20,
Neoditrema_ransonnetii,,KOR,Surfperch,Surfperch,Actinopterygii,Perciformes,Embiotocidae,Neoditrema,ransonnetii,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,NA,Subtropical,13,Small (<30 cm),0.01,3.04,3.4,21.8,4.2,1.8,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Niphon_spinosus,,KOR,Sawedged perch,Ara,Actinopterygii,Perciformes,Serranidae,Niphon,spinosus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,100,200,Tropical,100,Medium (30-90 cm),NA,NA,4.5,19.3,1.9,1.4,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,17,
Notopterus_notopterus,,BGD,Bronze feather back; raw,Bronze Featherback,Actinopterygii,Osteoglossiformes,Notopteridae,Notopterus,notopterus,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,60,Small (<30 cm),0.00537,3.08,3.5,17.8,1,1,0.74,30,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,30,
Odontesthes_incisa,,ARG,Silver side; fresh; raw; entire,Silverside,Actinopterygii,Atheriniformes,Atherinidae,Odentesthes,incisa,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,10,Small (<30 cm),0.00562,3.04,3.4,16,2.2,2,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Odontesthes_bonariensis,,ARG,Argentinian silverside (freshwater); fresh; raw; meat,Argentinian Silverside,Actinopterygii,Atheriniformes,Atherinopsidae,Odontesthes,bonariensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,NA,Subtropical,50,Small (<30 cm),NA,NA,2.6,18.3,0.4,1.9,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Odontesthes_regia,,ARG,Chilean silverside (marine); fresh; raw; meat,Chilean Silverside,Actinopterygii,Atheriniformes,Atherinopsidae,Odontesthes,regia,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,NA,Tropical,13.5,Small (<30 cm),0.00562,3.04,4,18.6,1.2,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Odontobutis_platycephala,,KOR,Fresh-water goby,Fresh-water goby,Actinopterygii,Gobioidei,Odontobutidae,Odontobutis,platycephala,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Subtropical,NA,,0.00912,3.14,3.2,16.9,1,1,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,5,
Ompok_pabda,,BGD,Catfish; Pabda; raw,Pabdah Catfish,Actinopterygii,Siluriformes,Siluridae,Ompok,pabda,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,30,Small (<30 cm),0.00479,3.05,3.8,17.3,2.8,1.2,1.25,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Oncorhynchus_gorbuscha,,JPN,Fish; salmon and trout; pink salmon; raw,Pink Salmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,gorbuscha,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,250,Subtropical,76,Medium (30-90 cm),0.01174898,3.08,4.49,21.7,6.6,0.4,0.6,13,4.6,22,154,1.23,2.12,1.58,1.42,0.15,58,NA,NA,13,
Oncorhynchus_keta,,JPN/KOR,"Chum salmon, raw",Chum salmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,keta,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,250,Temperate,111,Medium (30-90 cm),0.0144544,3.09,3.74,21.45,3,0.8,0.5,11,5.9,32,119.5,0.66,1.64,0.91,0.81,0.08,59,NA,NA,14.5,average of two from different FCTs
Oncorhynchus_kisutch,,JPN/KOR,Cohosalmon,Cohosalmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,250,Temperate,107.95,Medium (30-90 cm),NA,NA,4.18,20.65,7.1,1.4,0.6,36,5.2,15,155,2.23,3.5,2.92,2.56,0.36,60,NA,NA,36,average of two from different FCTs
Oncorhynchus_masou,,JPN/KOR,Cherry salmon,Cherry salmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,masou,masou,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,200,Temperate,79,Medium (30-90 cm),0.009332543,3.02,3.6,20.6,5.5,1.2,0.5,63,7.6,10,139,1.6,2.42,1.89,1.72,0.17,54,NA,NA,40,average of two from different FCTs
Oncorhynchus_mykiss,,KOR,Rainbow trout,Rainbow trout,Actinopterygii,Salmoniformes,Salmonidae,Onchorhynchus,mykiss,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,200,Subtropical,122,Medium (30-90 cm),0.00955,3.03,4.1,21.1,3.9,1.8,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,20,
Oncorhynchus_nerka,,JPN/KOR,Sockeye salmon,Sockeye salmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,250,Temperate,84,Medium (30-90 cm),NA,NA,3.54,22.5,4.5,0.4,0.5,27,9.4,33,138,0.81,1.75,1.03,0.92,0.11,51,NA,NA,27,average of two from different FCTs
Oncorhynchus_tshawytscha,,JPN/NZL,Fish; salmon and trout; chinook salmon; raw,Chinook Salmon,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,375,Temperate,150,Medium (30-90 cm),NA,NA,4.4,18.8,17.8,0.25,0.35,111,2.35,16,200,4.45,7.99,1.385,1.59,0.37,52.5,NA,NA,160,average of two from different FCTs
Oplegnathus_fasciatus,,JPN/KOR,Rock bream,Rock bream,Actinopterygii,Perciformes,Oplegnathidae,Oplegnathus,fasciatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,1,10,Temperate,80,Medium (30-90 cm),NA,NA,3.55,18.65,4.4,0.45,0.6,39,1.3,3,121,1.89,2.14,1.41,1.13,0.28,56,NA,NA,25.5,average of two from different FCTs
